species,region,quantity,year,mean,lower,upper,region_type
PESU,Iowa,psi_bar_t,2018,0.1785,0.1208,0.2525,admin1
PESU,Iowa,psi_bar_t,2019,0.1267,0.0609,0.2234,admin1
PESU,Iowa,delta_bar_t,2011,0.1724,-0.6706,2.5213,admin1
PESU,Iowa,delta_bar_t,2012,0.1283,-0.5820,1.5491,admin1
PESU,Iowa,delta_bar_t,2013,0.0296,-0.6724,1.1658,admin1
PESU,Iowa,delta_bar_t,2014,0.3675,-0.7297,2.4085,admin1
PESU,Iowa,delta_bar_t,2016,0.2392,-0.4703,2.5439,admin1
PESU,Iowa,delta_bar_t,2017,-0.2060,-0.4876,0.2106,admin1
PESU,Iowa,delta_bar_t,2018,-0.4795,-0.6800,-0.2106,admin1
PESU,Iowa,delta_bar_t,2019,-0.2658,-0.6841,0.4010,admin1
PESU,Iowa,delta_avg_9year,NA,0.1417,-0.0623,0.5600,admin1
PESU,Iowa,delta_tot_9year,NA,-0.3373,-0.8297,1.0090,admin1
PESU,Wisconsin,psi_bar_t,2010,0.4697,0.3214,0.6554,admin1
PESU,Wisconsin,psi_bar_t,2011,0.5067,0.3754,0.7239,admin1
PESU,Wisconsin,psi_bar_t,2012,0.4208,0.3631,0.4786,admin1
PESU,Wisconsin,psi_bar_t,2013,0.2519,0.2087,0.2971,admin1
PESU,Wisconsin,psi_bar_t,2014,0.2106,0.1651,0.2665,admin1
PESU,Wisconsin,psi_bar_t,2015,0.2307,0.1810,0.2824,admin1
PESU,Wisconsin,psi_bar_t,2016,0.3740,0.2844,0.4622,admin1
PESU,Wisconsin,psi_bar_t,2017,0.4014,0.3352,0.4639,admin1
PESU,Wisconsin,psi_bar_t,2018,0.2455,0.2013,0.2987,admin1
PESU,Wisconsin,psi_bar_t,2019,0.1357,0.1026,0.1744,admin1
PESU,Wisconsin,delta_bar_t,2011,0.1108,-0.3090,0.7340,admin1
PESU,Wisconsin,delta_bar_t,2012,-0.1467,-0.4166,0.1265,admin1
PESU,Wisconsin,delta_bar_t,2013,-0.3989,-0.5092,-0.2695,admin1
PESU,Wisconsin,delta_bar_t,2014,-0.1578,-0.3740,0.0845,admin1
PESU,Wisconsin,delta_bar_t,2015,0.1111,-0.2158,0.4923,admin1
PESU,Wisconsin,delta_bar_t,2016,0.6421,0.1513,1.2092,admin1
PESU,Wisconsin,delta_bar_t,2017,0.0865,-0.1585,0.3985,admin1
PESU,Wisconsin,delta_bar_t,2018,-0.3850,-0.5121,-0.2275,admin1
PESU,Wisconsin,delta_bar_t,2019,-0.4423,-0.5963,-0.2433,admin1
PESU,Wisconsin,delta_avg_9year,NA,-0.0645,-0.1179,-0.0029,admin1
PESU,Wisconsin,delta_tot_9year,NA,-0.7011,-0.8127,-0.5548,admin1
PESU,Nebraska,psi_bar_t,2010,0.1754,0.0172,0.5167,admin1
PESU,Nebraska,psi_bar_t,2011,0.1595,0.0361,0.4188,admin1
PESU,Nebraska,psi_bar_t,2012,0.1726,0.0436,0.4028,admin1
PESU,Nebraska,psi_bar_t,2013,0.1619,0.0395,0.4102,admin1
PESU,Nebraska,psi_bar_t,2014,0.1993,0.0341,0.4782,admin1
PESU,Nebraska,psi_bar_t,2015,0.3868,0.0621,0.7084,admin1
PESU,Nebraska,psi_bar_t,2016,0.3867,0.2049,0.5905,admin1
PESU,Nebraska,psi_bar_t,2017,0.2863,0.1733,0.4433,admin1
PESU,Nebraska,psi_bar_t,2018,0.1243,0.0647,0.2098,admin1
PESU,Nebraska,psi_bar_t,2019,0.0864,0.0325,0.1767,admin1
PESU,Nebraska,delta_bar_t,2012,0.4172,-0.6729,3.2487,admin1
PESU,Nebraska,delta_bar_t,2013,0.1474,-0.7794,2.2117,admin1
PESU,Nebraska,delta_bar_t,2017,-0.2186,-0.5857,0.3578,admin1
PESU,Nebraska,delta_bar_t,2018,-0.5491,-0.7770,-0.1916,admin1
PESU,Nebraska,delta_bar_t,2019,-0.2475,-0.7544,0.7508,admin1
PESU,Nebraska,delta_avg_9year,NA,0.3987,-0.0397,1.5184,admin1
PESU,Michigan,psi_bar_t,2010,0.4927,0.3169,0.7004,admin1
PESU,Michigan,psi_bar_t,2011,0.5743,0.4554,0.7448,admin1
PESU,Michigan,psi_bar_t,2012,0.5104,0.4404,0.5783,admin1
PESU,Michigan,psi_bar_t,2013,0.2708,0.2199,0.3253,admin1
PESU,Michigan,psi_bar_t,2014,0.2306,0.1660,0.2993,admin1
PESU,Michigan,psi_bar_t,2015,0.2525,0.1914,0.3217,admin1
PESU,Michigan,psi_bar_t,2016,0.4576,0.3387,0.5748,admin1
PESU,Michigan,psi_bar_t,2017,0.5141,0.4281,0.5824,admin1
PESU,Michigan,psi_bar_t,2018,0.2894,0.2345,0.3480,admin1
PESU,Michigan,psi_bar_t,2019,0.1585,0.1093,0.2113,admin1
PESU,Michigan,delta_bar_t,2011,0.2166,-0.2427,0.9288,admin1
PESU,Michigan,delta_bar_t,2012,-0.0982,-0.3237,0.1418,admin1
PESU,Michigan,delta_bar_t,2013,-0.4672,-0.5795,-0.3428,admin1
PESU,Michigan,delta_bar_t,2014,-0.1409,-0.4060,0.1789,admin1
PESU,Michigan,delta_bar_t,2015,0.1196,-0.2298,0.6083,admin1
PESU,Michigan,delta_bar_t,2016,0.8400,0.2649,1.6053,admin1
PESU,Michigan,delta_bar_t,2017,0.1420,-0.1202,0.5383,admin1
PESU,Michigan,delta_bar_t,2018,-0.4338,-0.5624,-0.2799,admin1
PESU,Michigan,delta_bar_t,2019,-0.4475,-0.6322,-0.2220,admin1
PESU,Michigan,delta_avg_9year,NA,-0.0299,-0.0920,0.0519,admin1
PESU,Michigan,delta_tot_9year,NA,-0.6633,-0.8085,-0.4337,admin1
PESU,Mississippi,psi_bar_t,2010,0.8711,0.7707,0.9456,admin1
PESU,Mississippi,psi_bar_t,2011,0.8297,0.7079,0.9578,admin1
PESU,Mississippi,psi_bar_t,2012,0.7495,0.6937,0.8033,admin1
PESU,Mississippi,psi_bar_t,2013,0.7019,0.6380,0.7714,admin1
PESU,Mississippi,psi_bar_t,2014,0.6375,0.5500,0.7326,admin1
PESU,Mississippi,psi_bar_t,2015,0.6657,0.5759,0.7469,admin1
PESU,Mississippi,psi_bar_t,2016,0.7087,0.6377,0.7735,admin1
PESU,Mississippi,psi_bar_t,2017,0.6572,0.5970,0.7184,admin1
PESU,Mississippi,psi_bar_t,2018,0.6498,0.5684,0.7348,admin1
PESU,Mississippi,psi_bar_t,2019,0.4882,0.4057,0.5796,admin1
PESU,Mississippi,delta_bar_t,2011,-0.0451,-0.2042,0.1276,admin1
PESU,Mississippi,delta_bar_t,2012,-0.0914,-0.2283,0.0650,admin1
PESU,Mississippi,delta_bar_t,2013,-0.0627,-0.1538,0.0344,admin1
PESU,Mississippi,delta_bar_t,2014,-0.0901,-0.2299,0.0585,admin1
PESU,Mississippi,delta_bar_t,2015,0.0501,-0.1466,0.2830,admin1
PESU,Mississippi,delta_bar_t,2016,0.0691,-0.0842,0.2349,admin1
PESU,Mississippi,delta_bar_t,2017,-0.0715,-0.1644,0.0189,admin1
PESU,Mississippi,delta_bar_t,2018,-0.0103,-0.1219,0.1083,admin1
PESU,Mississippi,delta_bar_t,2019,-0.2462,-0.3982,-0.0905,admin1
PESU,Mississippi,delta_avg_9year,NA,-0.0553,-0.0747,-0.0338,admin1
PESU,Mississippi,delta_tot_9year,NA,-0.4378,-0.5512,-0.3129,admin1
PESU,Kentucky,psi_bar_t,2010,0.7147,0.5762,0.8480,admin1
PESU,Kentucky,psi_bar_t,2011,0.6614,0.5057,0.8838,admin1
PESU,Kentucky,psi_bar_t,2012,0.5431,0.4912,0.5971,admin1
PESU,Kentucky,psi_bar_t,2013,0.4920,0.4392,0.5494,admin1
PESU,Kentucky,psi_bar_t,2014,0.4338,0.3750,0.5016,admin1
PESU,Kentucky,psi_bar_t,2015,0.4577,0.3957,0.5284,admin1
PESU,Kentucky,psi_bar_t,2016,0.5020,0.4473,0.5590,admin1
PESU,Kentucky,psi_bar_t,2017,0.4530,0.4168,0.4896,admin1
PESU,Kentucky,psi_bar_t,2018,0.4475,0.3991,0.5053,admin1
PESU,Kentucky,psi_bar_t,2019,0.3213,0.2725,0.3781,admin1
PESU,Kentucky,delta_bar_t,2011,-0.0663,-0.3183,0.3067,admin1
PESU,Kentucky,delta_bar_t,2012,-0.1605,-0.3987,0.0707,admin1
PESU,Kentucky,delta_bar_t,2013,-0.0925,-0.2047,0.0351,admin1
PESU,Kentucky,delta_bar_t,2014,-0.1159,-0.2559,0.0395,admin1
PESU,Kentucky,delta_bar_t,2015,0.0611,-0.1386,0.2897,admin1
PESU,Kentucky,delta_bar_t,2016,0.1023,-0.0778,0.3043,admin1
PESU,Kentucky,delta_bar_t,2017,-0.0951,-0.2019,0.0191,admin1
PESU,Kentucky,delta_bar_t,2018,-0.0111,-0.1277,0.1175,admin1
PESU,Kentucky,delta_bar_t,2019,-0.2797,-0.4121,-0.1330,admin1
PESU,Kentucky,delta_avg_9year,NA,-0.0731,-0.0972,-0.0431,admin1
PESU,Kentucky,delta_tot_9year,NA,-0.5455,-0.6497,-0.4184,admin1
PESU,South Dakota,psi_bar_t,2010,0.1337,0.0210,0.4224,admin1
PESU,South Dakota,psi_bar_t,2011,0.1226,0.0321,0.3249,admin1
PESU,South Dakota,psi_bar_t,2012,0.1325,0.0383,0.3084,admin1
PESU,South Dakota,psi_bar_t,2013,0.1255,0.0360,0.2988,admin1
PESU,South Dakota,psi_bar_t,2014,0.1492,0.0306,0.3565,admin1
PESU,South Dakota,psi_bar_t,2015,0.2861,0.0454,0.5683,admin1
PESU,South Dakota,psi_bar_t,2016,0.2831,0.1281,0.4880,admin1
PESU,South Dakota,psi_bar_t,2017,0.2081,0.1016,0.3459,admin1
PESU,South Dakota,psi_bar_t,2018,0.1008,0.0438,0.1854,admin1
PESU,South Dakota,psi_bar_t,2019,0.0741,0.0211,0.1565,admin1
PESU,South Dakota,delta_bar_t,2012,0.3223,-0.6452,2.7962,admin1
PESU,South Dakota,delta_bar_t,2013,0.1130,-0.7164,1.6828,admin1
PESU,South Dakota,delta_bar_t,2017,-0.2026,-0.6258,0.5309,admin1
PESU,South Dakota,delta_bar_t,2018,-0.4906,-0.7822,-0.0514,admin1
PESU,South Dakota,delta_bar_t,2019,-0.1926,-0.7940,0.9853,admin1
PESU,South Dakota,delta_avg_9year,NA,0.3206,-0.0329,1.3640,admin1
PESU,South Dakota,delta_tot_9year,NA,-0.0240,-0.8840,2.9094,admin1
PESU,Maine,psi_bar_t,2010,0.5499,0.3965,0.7452,admin1
PESU,Maine,psi_bar_t,2011,0.5953,0.4635,0.7618,admin1
PESU,Maine,psi_bar_t,2012,0.5255,0.4409,0.6111,admin1
PESU,Maine,psi_bar_t,2013,0.3389,0.2719,0.4153,admin1
PESU,Maine,psi_bar_t,2014,0.2931,0.2139,0.3793,admin1
PESU,Maine,psi_bar_t,2015,0.3184,0.2459,0.3978,admin1
PESU,Maine,psi_bar_t,2016,0.4778,0.3560,0.5937,admin1
PESU,Maine,psi_bar_t,2017,0.5118,0.4166,0.5992,admin1
PESU,Maine,psi_bar_t,2018,0.3381,0.2627,0.4217,admin1
PESU,Maine,psi_bar_t,2019,0.2022,0.1431,0.2683,admin1
PESU,Maine,delta_bar_t,2011,0.1079,-0.2436,0.5915,admin1
PESU,Maine,delta_bar_t,2012,-0.1050,-0.3185,0.1495,admin1
PESU,Maine,delta_bar_t,2013,-0.3528,-0.4828,-0.2055,admin1
PESU,Maine,delta_bar_t,2014,-0.1270,-0.3659,0.1912,admin1
PESU,Maine,delta_bar_t,2015,0.1098,-0.2593,0.5759,admin1
PESU,Maine,delta_bar_t,2016,0.5195,0.0873,1.0388,admin1
PESU,Maine,delta_bar_t,2017,0.0843,-0.1521,0.4075,admin1
PESU,Maine,delta_bar_t,2018,-0.3361,-0.4884,-0.1623,admin1
PESU,Maine,delta_bar_t,2019,-0.3951,-0.5817,-0.1750,admin1
PESU,Maine,delta_avg_9year,NA,-0.0549,-0.1035,0.0014,admin1
PESU,Maine,delta_tot_9year,NA,-0.6225,-0.7651,-0.4347,admin1
PESU,Georgia,psi_bar_t,2010,0.8458,0.7375,0.9311,admin1
PESU,Georgia,psi_bar_t,2011,0.7987,0.6721,0.9460,admin1
PESU,Georgia,psi_bar_t,2012,0.7068,0.6551,0.7583,admin1
PESU,Georgia,psi_bar_t,2013,0.6539,0.6010,0.7058,admin1
PESU,Georgia,psi_bar_t,2014,0.5862,0.5162,0.6584,admin1
PESU,Georgia,psi_bar_t,2015,0.6145,0.5436,0.6790,admin1
PESU,Georgia,psi_bar_t,2016,0.6631,0.6064,0.7157,admin1
PESU,Georgia,psi_bar_t,2017,0.6077,0.5574,0.6587,admin1
PESU,Georgia,psi_bar_t,2018,0.6001,0.5331,0.6699,admin1
PESU,Georgia,psi_bar_t,2019,0.4356,0.3749,0.4970,admin1
PESU,Georgia,delta_bar_t,2011,-0.0525,-0.2259,0.1584,admin1
PESU,Georgia,delta_bar_t,2012,-0.1076,-0.2661,0.0636,admin1
PESU,Georgia,delta_bar_t,2013,-0.0737,-0.1627,0.0232,admin1
PESU,Georgia,delta_bar_t,2014,-0.1022,-0.2233,0.0223,admin1
PESU,Georgia,delta_bar_t,2015,0.0521,-0.1233,0.2299,admin1
PESU,Georgia,delta_bar_t,2016,0.0826,-0.0564,0.2319,admin1
PESU,Georgia,delta_bar_t,2017,-0.0821,-0.1704,0.0096,admin1
PESU,Georgia,delta_bar_t,2018,-0.0117,-0.1278,0.1043,admin1
PESU,Georgia,delta_bar_t,2019,-0.2716,-0.3959,-0.1350,admin1
PESU,Georgia,delta_avg_9year,NA,-0.0630,-0.0797,-0.0428,admin1
PESU,Georgia,delta_tot_9year,NA,-0.4828,-0.5732,-0.3751,admin1
PESU,Virginia,psi_bar_t,2010,0.7720,0.6385,0.8866,admin1
PESU,Virginia,psi_bar_t,2011,0.7173,0.5671,0.9146,admin1
PESU,Virginia,psi_bar_t,2012,0.6063,0.5496,0.6659,admin1
PESU,Virginia,psi_bar_t,2013,0.5535,0.5001,0.6099,admin1
PESU,Virginia,psi_bar_t,2014,0.4901,0.4204,0.5565,admin1
PESU,Virginia,psi_bar_t,2015,0.5167,0.4466,0.5878,admin1
PESU,Virginia,psi_bar_t,2016,0.5654,0.5060,0.6202,admin1
PESU,Virginia,psi_bar_t,2017,0.5128,0.4723,0.5556,admin1
PESU,Virginia,psi_bar_t,2018,0.5061,0.4552,0.5619,admin1
PESU,Virginia,psi_bar_t,2019,0.3598,0.2966,0.4304,admin1
PESU,Virginia,delta_bar_t,2011,-0.0649,-0.2915,0.2507,admin1
PESU,Virginia,delta_bar_t,2012,-0.1413,-0.3523,0.0717,admin1
PESU,Virginia,delta_bar_t,2013,-0.0855,-0.1926,0.0325,admin1
PESU,Virginia,delta_bar_t,2014,-0.1125,-0.2536,0.0312,admin1
PESU,Virginia,delta_bar_t,2015,0.0597,-0.1260,0.2903,admin1
PESU,Virginia,delta_bar_t,2016,0.0991,-0.0579,0.2863,admin1
PESU,Virginia,delta_bar_t,2017,-0.0912,-0.1886,0.0183,admin1
PESU,Virginia,delta_bar_t,2018,-0.0117,-0.1321,0.1092,admin1
PESU,Virginia,delta_bar_t,2019,-0.2873,-0.4227,-0.1299,admin1
PESU,Virginia,delta_avg_9year,NA,-0.0706,-0.0916,-0.0419,admin1
PESU,Virginia,delta_tot_9year,NA,-0.5303,-0.6351,-0.3850,admin1
PESU,Missouri,psi_bar_t,2010,0.6482,0.4935,0.8174,admin1
PESU,Missouri,psi_bar_t,2011,0.6064,0.4666,0.7717,admin1
PESU,Missouri,psi_bar_t,2012,0.5440,0.4420,0.6609,admin1
PESU,Missouri,psi_bar_t,2013,0.5067,0.4001,0.6213,admin1
PESU,Missouri,psi_bar_t,2014,0.4865,0.3471,0.6247,admin1
PESU,Missouri,psi_bar_t,2015,0.5801,0.4166,0.6899,admin1
PESU,Missouri,psi_bar_t,2016,0.6196,0.5487,0.6895,admin1
PESU,Missouri,psi_bar_t,2017,0.5500,0.4891,0.6137,admin1
PESU,Missouri,psi_bar_t,2018,0.4583,0.3862,0.5276,admin1
PESU,Missouri,psi_bar_t,2019,0.3298,0.2460,0.4244,admin1
PESU,Missouri,delta_bar_t,2011,-0.0510,-0.3127,0.3321,admin1
PESU,Missouri,delta_bar_t,2012,-0.0916,-0.3120,0.1841,admin1
PESU,Missouri,delta_bar_t,2013,-0.0628,-0.2784,0.1669,admin1
PESU,Missouri,delta_bar_t,2014,-0.0287,-0.3342,0.3348,admin1
PESU,Missouri,delta_bar_t,2015,0.2210,-0.2252,0.7557,admin1
PESU,Missouri,delta_bar_t,2016,0.0840,-0.1273,0.4771,admin1
PESU,Missouri,delta_bar_t,2017,-0.1101,-0.2209,0.0196,admin1
PESU,Missouri,delta_bar_t,2018,-0.1653,-0.2859,-0.0264,admin1
PESU,Missouri,delta_bar_t,2019,-0.2770,-0.4766,-0.0523,admin1
PESU,Missouri,delta_avg_9year,NA,-0.0535,-0.0909,-0.0115,admin1
PESU,Missouri,delta_tot_9year,NA,-0.4823,-0.6510,-0.2595,admin1
PESU,Pennsylvania,psi_bar_t,2010,0.7504,0.6236,0.8638,admin1
PESU,Pennsylvania,psi_bar_t,2011,0.7469,0.6245,0.9077,admin1
PESU,Pennsylvania,psi_bar_t,2012,0.6601,0.6103,0.7097,admin1
PESU,Pennsylvania,psi_bar_t,2013,0.5361,0.4753,0.5979,admin1
PESU,Pennsylvania,psi_bar_t,2014,0.4777,0.3913,0.5582,admin1
PESU,Pennsylvania,psi_bar_t,2015,0.5088,0.4244,0.5887,admin1
PESU,Pennsylvania,psi_bar_t,2016,0.6177,0.5449,0.6786,admin1
PESU,Pennsylvania,psi_bar_t,2017,0.5958,0.5564,0.6322,admin1
PESU,Pennsylvania,psi_bar_t,2018,0.5228,0.4583,0.5889,admin1
PESU,Pennsylvania,psi_bar_t,2019,0.3583,0.2806,0.4408,admin1
PESU,Pennsylvania,delta_bar_t,2011,0.0022,-0.2120,0.2964,admin1
PESU,Pennsylvania,delta_bar_t,2012,-0.1080,-0.2773,0.0610,admin1
PESU,Pennsylvania,delta_bar_t,2013,-0.1871,-0.2845,-0.0884,admin1
PESU,Pennsylvania,delta_bar_t,2014,-0.1065,-0.2757,0.0654,admin1
PESU,Pennsylvania,delta_bar_t,2015,0.0734,-0.1493,0.3621,admin1
PESU,Pennsylvania,delta_bar_t,2016,0.2218,0.0239,0.4721,admin1
PESU,Pennsylvania,delta_bar_t,2017,-0.0332,-0.1246,0.0839,admin1
PESU,Pennsylvania,delta_bar_t,2018,-0.1221,-0.2299,-0.0126,admin1
PESU,Pennsylvania,delta_bar_t,2019,-0.3128,-0.4640,-0.1479,admin1
PESU,Pennsylvania,delta_avg_9year,NA,-0.0636,-0.0893,-0.0347,admin1
PESU,Pennsylvania,delta_tot_9year,NA,-0.5191,-0.6374,-0.3726,admin1
PESU,Kansas,psi_bar_t,2010,0.4244,0.0795,0.8178,admin1
PESU,Kansas,psi_bar_t,2011,0.3990,0.1341,0.7194,admin1
PESU,Kansas,psi_bar_t,2012,0.4187,0.1785,0.7057,admin1
PESU,Kansas,psi_bar_t,2013,0.4098,0.1453,0.6904,admin1
PESU,Kansas,psi_bar_t,2014,0.4773,0.1427,0.7985,admin1
PESU,Kansas,psi_bar_t,2015,0.6887,0.2619,0.9144,admin1
PESU,Kansas,psi_bar_t,2016,0.7100,0.5539,0.8376,admin1
PESU,Kansas,psi_bar_t,2017,0.6117,0.4709,0.7493,admin1
PESU,Kansas,psi_bar_t,2018,0.3711,0.2417,0.5167,admin1
PESU,Kansas,psi_bar_t,2019,0.2860,0.1479,0.4728,admin1
PESU,Kansas,delta_bar_t,2011,0.3404,-0.6876,3.3461,admin1
PESU,Kansas,delta_bar_t,2012,0.1903,-0.5305,1.6193,admin1
PESU,Kansas,delta_bar_t,2013,0.0640,-0.6384,1.1235,admin1
PESU,Kansas,delta_bar_t,2014,0.3586,-0.6745,2.4540,admin1
PESU,Kansas,delta_bar_t,2016,0.1420,-0.2960,1.6893,admin1
PESU,Kansas,delta_bar_t,2017,-0.1304,-0.3679,0.1461,admin1
PESU,Kansas,delta_bar_t,2018,-0.3878,-0.6172,-0.1311,admin1
PESU,Kansas,delta_bar_t,2019,-0.2011,-0.6349,0.4411,admin1
PESU,Kansas,delta_avg_9year,NA,0.1301,-0.0644,0.6773,admin1
PESU,Kansas,delta_tot_9year,NA,0.0109,-0.7356,2.7830,admin1
PESU,Illinois,psi_bar_t,2010,0.5055,0.3293,0.7026,admin1
PESU,Illinois,psi_bar_t,2011,0.4514,0.2685,0.7749,admin1
PESU,Illinois,psi_bar_t,2012,0.3103,0.2481,0.3757,admin1
PESU,Illinois,psi_bar_t,2013,0.2633,0.2090,0.3267,admin1
PESU,Illinois,psi_bar_t,2014,0.2114,0.1505,0.2768,admin1
PESU,Illinois,psi_bar_t,2015,0.2288,0.1645,0.3028,admin1
PESU,Illinois,psi_bar_t,2016,0.2677,0.2122,0.3306,admin1
PESU,Illinois,psi_bar_t,2017,0.2250,0.1889,0.2648,admin1
PESU,Illinois,psi_bar_t,2018,0.2214,0.1789,0.2730,admin1
PESU,Illinois,psi_bar_t,2019,0.1258,0.0875,0.1769,admin1
PESU,Illinois,delta_bar_t,2011,-0.0809,-0.4940,0.6580,admin1
PESU,Illinois,delta_bar_t,2012,-0.2589,-0.6049,0.1301,admin1
PESU,Illinois,delta_bar_t,2013,-0.1463,-0.3360,0.0722,admin1
PESU,Illinois,delta_bar_t,2014,-0.1885,-0.4459,0.1160,admin1
PESU,Illinois,delta_bar_t,2015,0.1090,-0.2884,0.6893,admin1
PESU,Illinois,delta_bar_t,2016,0.1951,-0.1450,0.6555,admin1
PESU,Illinois,delta_bar_t,2017,-0.1519,-0.3254,0.0754,admin1
PESU,Illinois,delta_bar_t,2018,-0.0115,-0.2062,0.2335,admin1
PESU,Illinois,delta_bar_t,2019,-0.4269,-0.6127,-0.1806,admin1
PESU,Illinois,delta_avg_9year,NA,-0.1068,-0.1557,-0.0396,admin1
PESU,Illinois,delta_tot_9year,NA,-0.7419,-0.8524,-0.5844,admin1
PESU,Minnesota,psi_bar_t,2010,0.2438,0.1398,0.4170,admin1
PESU,Minnesota,psi_bar_t,2011,0.3036,0.2215,0.4215,admin1
PESU,Minnesota,psi_bar_t,2012,0.2778,0.2084,0.3574,admin1
PESU,Minnesota,psi_bar_t,2013,0.1255,0.0917,0.1740,admin1
PESU,Minnesota,psi_bar_t,2014,0.1148,0.0736,0.1807,admin1
PESU,Minnesota,psi_bar_t,2015,0.1601,0.0941,0.2479,admin1
PESU,Minnesota,psi_bar_t,2016,0.2835,0.1889,0.4147,admin1
PESU,Minnesota,psi_bar_t,2017,0.3279,0.2329,0.4154,admin1
PESU,Minnesota,psi_bar_t,2018,0.1265,0.0995,0.1619,admin1
PESU,Minnesota,psi_bar_t,2019,0.0672,0.0468,0.0919,admin1
PESU,Minnesota,delta_bar_t,2011,0.3474,-0.3240,1.3193,admin1
PESU,Minnesota,delta_bar_t,2012,-0.0643,-0.3646,0.3073,admin1
PESU,Minnesota,delta_bar_t,2013,-0.5422,-0.6873,-0.3460,admin1
PESU,Minnesota,delta_bar_t,2014,-0.0651,-0.4569,0.5070,admin1
PESU,Minnesota,delta_bar_t,2015,0.4665,-0.2979,1.6730,admin1
PESU,Minnesota,delta_bar_t,2016,0.8807,-0.0244,2.3409,admin1
PESU,Minnesota,delta_bar_t,2017,0.1943,-0.2275,0.7486,admin1
PESU,Minnesota,delta_bar_t,2018,-0.6066,-0.7325,-0.4370,admin1
PESU,Minnesota,delta_bar_t,2019,-0.4614,-0.6447,-0.2136,admin1
PESU,Minnesota,delta_avg_9year,NA,0.0166,-0.0843,0.1463,admin1
PESU,Minnesota,delta_tot_9year,NA,-0.6999,-0.8618,-0.4869,admin1
PESU,Indiana,psi_bar_t,2010,0.6564,0.4934,0.8144,admin1
PESU,Indiana,psi_bar_t,2011,0.5929,0.4126,0.8595,admin1
PESU,Indiana,psi_bar_t,2012,0.4540,0.3975,0.5163,admin1
PESU,Indiana,psi_bar_t,2013,0.3964,0.3463,0.4512,admin1
PESU,Indiana,psi_bar_t,2014,0.3315,0.2730,0.3943,admin1
PESU,Indiana,psi_bar_t,2015,0.3570,0.2951,0.4261,admin1
PESU,Indiana,psi_bar_t,2016,0.4061,0.3519,0.4633,admin1
PESU,Indiana,psi_bar_t,2017,0.3516,0.3196,0.3872,admin1
PESU,Indiana,psi_bar_t,2018,0.3459,0.3003,0.3987,admin1
PESU,Indiana,psi_bar_t,2019,0.2133,0.1658,0.2670,admin1
PESU,Indiana,delta_bar_t,2011,-0.0838,-0.3985,0.3982,admin1
PESU,Indiana,delta_bar_t,2012,-0.2046,-0.4762,0.0918,admin1
PESU,Indiana,delta_bar_t,2013,-0.1238,-0.2651,0.0362,admin1
PESU,Indiana,delta_bar_t,2014,-0.1601,-0.3233,0.0329,admin1
PESU,Indiana,delta_bar_t,2015,0.0867,-0.1727,0.3972,admin1
PESU,Indiana,delta_bar_t,2016,0.1473,-0.0892,0.4237,admin1
PESU,Indiana,delta_bar_t,2017,-0.1303,-0.2566,0.0234,admin1
PESU,Indiana,delta_bar_t,2018,-0.0141,-0.1666,0.1576,admin1
PESU,Indiana,delta_bar_t,2019,-0.3803,-0.5375,-0.2029,admin1
PESU,Indiana,delta_avg_9year,NA,-0.0959,-0.1260,-0.0543,admin1
PESU,Indiana,delta_tot_9year,NA,-0.6693,-0.7709,-0.5410,admin1
PESU,North Carolina,psi_bar_t,2010,0.8124,0.6990,0.9074,admin1
PESU,North Carolina,psi_bar_t,2011,0.7645,0.6347,0.9321,admin1
PESU,North Carolina,psi_bar_t,2012,0.6677,0.6173,0.7177,admin1
PESU,North Carolina,psi_bar_t,2013,0.6186,0.5670,0.6675,admin1
PESU,North Carolina,psi_bar_t,2014,0.5599,0.4982,0.6202,admin1
PESU,North Carolina,psi_bar_t,2015,0.5844,0.5208,0.6461,admin1
PESU,North Carolina,psi_bar_t,2016,0.6295,0.5755,0.6803,admin1
PESU,North Carolina,psi_bar_t,2017,0.5806,0.5396,0.6215,admin1
PESU,North Carolina,psi_bar_t,2018,0.5747,0.5220,0.6307,admin1
PESU,North Carolina,psi_bar_t,2019,0.4342,0.3725,0.5027,admin1
PESU,North Carolina,delta_bar_t,2011,-0.0549,-0.2424,0.2001,admin1
PESU,North Carolina,delta_bar_t,2012,-0.1173,-0.2930,0.0643,admin1
PESU,North Carolina,delta_bar_t,2013,-0.0725,-0.1632,0.0287,admin1
PESU,North Carolina,delta_bar_t,2014,-0.0933,-0.2128,0.0346,admin1
PESU,North Carolina,delta_bar_t,2015,0.0470,-0.0992,0.2255,admin1
PESU,North Carolina,delta_bar_t,2016,0.0802,-0.0486,0.2260,admin1
PESU,North Carolina,delta_bar_t,2017,-0.0763,-0.1575,0.0117,admin1
PESU,North Carolina,delta_bar_t,2018,-0.0094,-0.1116,0.0911,admin1
PESU,North Carolina,delta_bar_t,2019,-0.2429,-0.3669,-0.1075,admin1
PESU,North Carolina,delta_avg_9year,NA,-0.0599,-0.0783,-0.0369,admin1
PESU,North Carolina,delta_tot_9year,NA,-0.4628,-0.5588,-0.3388,admin1
PESU,South Carolina,psi_bar_t,2010,0.8372,0.7261,0.9251,admin1
PESU,South Carolina,psi_bar_t,2011,0.7903,0.6665,0.9419,admin1
PESU,South Carolina,psi_bar_t,2012,0.6976,0.6481,0.7461,admin1
PESU,South Carolina,psi_bar_t,2013,0.6463,0.5915,0.6949,admin1
PESU,South Carolina,psi_bar_t,2014,0.5827,0.5175,0.6490,admin1
